K.CQB1,2,12,5,0,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CQB2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CRB1,2,0,0,0,0,0,1,13,0,0,0,0,0,0,0,14,125,2,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CRB2,2,0,0,0,0,0,2,65,0,0,0,0,0,0,0,6,44,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CRB3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CRB4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CWR1,2,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CWR2,2,0,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CWR3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CWR4,2,0,0,0,0,0,0,0,0,5,104,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CTE1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CTE2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CDL1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CDL2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CDL3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
K.CLB1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,K.C,BUF,OK
