ARZQB1,0,9,5,2,0,158,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZQB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZRB1,0,0,0,0,0,0,2,55,0,0,0,0,0,0,0,6,73,1,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZRB2,0,0,0,0,0,0,0,0,0,4,95,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZRB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZRB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZWR1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZWR2,0,0,0,0,0,0,3,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZWR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZWR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZTE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZTE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZDL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZDL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZDL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZLB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZLB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZLB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZLB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZDB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZDB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZDB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZDB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,ARZ,CAR,OK
ARZK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,ARZ,CAR,OK
ARZP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,ARZ,CAR,OK
CARQB1,0,12,6,1,2,161,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARQB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,69,1,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARRB2,0,0,0,0,0,0,2,74,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARRB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARRB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARWR1,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARWR2,0,0,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARWR3,0,0,0,0,0,0,0,0,0,7,123,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARWR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARTE1,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
CARTE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ARZ,OK
